Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"11/24/2018 20:30:41","1","SUSPI1B-Suspicious I/P","BPD181124-094050",""
"11/24/2018 21:54:54","1","TRESP1B-Trespassing I/P","BPD181124-094064","20181125-0015071"
"11/24/2018 22:38:41","1","DISTU1B - Disturbance I/P","BPD181124-094077",""
"11/25/2018 00:39:08","1","DISTU1B - Disturbance I/P","BPD181125-094087","20181125-0015073"
"11/25/2018 01:05:52","1","TRESP1B-Trespassing I/P","BPD181124-094056","20181124-0015066"
"11/25/2018 05:38:45","1","DISTU1B - Disturbance I/P","BPD181125-094107",""
"11/25/2018 09:18:26","1","TRESP1B-Trespassing I/P","BPD181125-094125",""
"11/25/2018 10:32:50","1","SUSPI1B-Suspicious I/P","BPD181125-094134",""
"11/25/2018 10:51:10","1","DISTU1B - Disturbance I/P","BPD181125-094135","20181125-0015076"
"11/25/2018 11:09:09","1","PDACCB-Property Damage Acc","BPD181125-094139",""
"11/25/2018 12:01:00","1","INEXP1B-Indecent Exposure I/P","BPD181125-094146","20181125-0015077"
"11/25/2018 13:46:58","1","TRESP1B-Trespassing I/P","BPD181125-094162",""
"11/25/2018 14:26:29","1","TRESP1B-Trespassing I/P","BPD181125-094168",""
"11/25/2018 15:05:53","1","SUSPI1B-Suspicious I/P","BPD181125-094171",""
"11/25/2018 15:24:26","1","TRESP1B-Trespassing I/P","BPD181125-094174",""
"11/25/2018 16:17:55","1","DISTU1B - Disturbance I/P","BPD181125-094183","20181125-0015080"
"11/25/2018 13:24:47","1","TRESP1B-Trespassing I/P","BPD181125-094159",""
"11/25/2018 19:07:11","1","SUSPI1B-Suspicious I/P","BPD181125-094215",""
"11/25/2018 19:51:30","1","WEAPO1B-Weapon I/P","BPD181125-094222","20181125-0015085"
"11/25/2018 21:15:55","1","DISTU1B - Disturbance I/P","BPD181125-094233","20181125-0015087"
"11/26/2018 06:36:20","1","SHOTS1B-Shots Heard I/P","BPDBC181126-094281",""
"11/26/2018 06:54:18","1","DISTU1B - Disturbance I/P","BPD181126-094283",""
"11/26/2018 08:37:00","1","SUSPI1B-Suspicious I/P","BPD181126-094300",""
"11/26/2018 10:17:12","1","DISTU1B - Disturbance I/P","BPD181126-094331",""
"11/26/2018 09:31:09","1","SUSPI1B-Suspicious I/P","BPD181126-094313",""
"11/26/2018 11:00:32","1","TRESP1B-Trespassing I/P","BPD181126-094344",""
"11/26/2018 16:29:41","1","DISTU1B - Disturbance I/P","BPD181126-094455","20181126-0015115"
"11/26/2018 16:59:57","1","SHOOTB-Shooting","BPD181126-094467",""
"11/26/2018 17:54:34","1","SUSPI1B-Suspicious I/P","BPD181126-094479",""
"11/26/2018 19:05:44","1","DISTU1B - Disturbance I/P","BPD181126-094490",""
"11/26/2018 20:10:49","1","SUSPI1B-Suspicious I/P","BPD181126-094503",""
"11/26/2018 22:50:06","1","TRESP1B-Trespassing I/P","BPD181126-094521",""
"11/27/2018 01:28:30","1","INEXP1B-Indecent Exposure I/P","",""
"11/27/2018 09:14:33","1","TRESP1B-Trespassing I/P","BPD181127-094582",""
"11/27/2018 10:20:17","1","DISTU1B - Disturbance I/P","BPD181127-094610","20181127-0015138"
"11/27/2018 10:24:13","1","TRESP1B-Trespassing I/P","BPD181127-094612","20181127-0015139"
"11/27/2018 08:54:38","1","TRESP1B-Trespassing I/P","",""
"11/27/2018 12:01:39","1","DISTU1B - Disturbance I/P","BPD181127-094644","20181127-0015145"
"11/27/2018 14:01:09","1","HARAS1B-Harassment I/P","BPD181127-094672","20181127-0015147"
"11/27/2018 14:30:18","1","DISTU1B - Disturbance I/P","BPD181127-094680",""
"11/27/2018 14:47:38","1","HAZARB-Hazard","BPD181127-094683",""
"11/27/2018 14:23:54","1","DISTU1B - Disturbance I/P","BPD181127-094676","20181127-0015148"
"11/27/2018 15:25:48","1","NARCOB-Narcotics/Drug viol","BPD181127-094700",""
"11/27/2018 16:52:34","1","DISTU1B - Disturbance I/P","BPD181127-094727",""
"11/27/2018 16:13:22","1","DISTU1B - Disturbance I/P","BPD181127-094714","20181127-0015155"
"11/27/2018 19:28:03","1","HARAS1B-Harassment I/P","BPD181127-094746","20181127-0015163"
"11/28/2018 02:18:59","1","TRESP1B-Trespassing I/P","BPD181128-094798",""
"11/28/2018 02:43:43","1","SUSPI1B-Suspicious I/P","BPD181128-094801",""
"11/28/2018 05:49:00","1","TRESP1B-Trespassing I/P","BPD181128-094820",""
"11/28/2018 09:58:53","1","DISTU1B - Disturbance I/P","BPD181128-094868",""
"11/28/2018 11:48:46","1","DISTU1B - Disturbance I/P","BPD181128-094895",""
"11/28/2018 12:04:29","1","TRESP1B-Trespassing I/P","BPD181128-094902",""
"11/28/2018 16:07:56","1","SUSPI1B-Suspicious I/P","BPD181128-094981",""
"11/28/2018 17:37:15","1","DISTU1B - Disturbance I/P","BPD181128-095000",""
"11/28/2018 18:44:39","1","DISTU1B - Disturbance I/P","BPD181128-095015","20181128-0015214"
"11/28/2018 22:41:28","1","TRESP1B-Trespassing I/P","BPD181128-095056",""
"11/28/2018 22:24:33","1","DISTU1B - Disturbance I/P","BPD181128-095053",""
"11/29/2018 07:49:05","1","NARCOB-Narcotics/Drug viol","BPD181129-095107",""
"11/29/2018 08:05:00","1","DISTU1B - Disturbance I/P","BPD181129-095114","20181129-0015229"
"11/29/2018 09:14:38","1","ASSAU1B-Assault I/P","BPD181129-095134","20181129-0015235"
"11/29/2018 03:39:05","1","TRESP1B-Trespassing I/P","BPD181129-095084",""
"11/29/2018 10:05:00","1","WEAPO1B-Weapon I/P","BPD181129-095147","20181129-0015239"
"11/29/2018 11:15:56","1","TRESP1B-Trespassing I/P","BPD181129-095174","20181129-0015242"
"11/29/2018 13:16:41","1","SUSPI1B-Suspicious I/P","BPD181129-095219","20181129-0015248"
"11/29/2018 15:38:35","1","DISTU1B - Disturbance I/P","BPD181129-095293",""
"11/29/2018 18:02:11","1","SUSPI1B-Suspicious I/P","BPD181129-095350",""
"11/29/2018 20:12:54","1","SUSPI1B-Suspicious I/P","BPD181129-095386",""
"11/29/2018 23:10:46","1","TRESP1B-Trespassing I/P","BPD181129-095415","20181129-0015271"
"11/29/2018 23:22:41","1","DISTU1B - Disturbance I/P","BPD181129-095417",""
"11/29/2018 23:50:57","1","TRESP1B-Trespassing I/P","BPD181129-095424",""
"11/30/2018 02:56:53","1","DISTU1B - Disturbance I/P","BPD181130-095453",""
"11/30/2018 05:11:53","1","DISTU1B - Disturbance I/P","BPD181130-095461","20181130-0015276"
"11/30/2018 05:39:45","1","DISTU1B - Disturbance I/P","BPD181130-095463",""
"11/30/2018 09:49:12","1","DISTU1B - Disturbance I/P","BPD181130-095512",""
"11/30/2018 09:55:10","1","DISTU1B - Disturbance I/P","BPD181130-095516",""
"11/30/2018 10:01:21","1","DISTU1B - Disturbance I/P","BPD181130-095518","20181130-0015291"
"11/30/2018 13:58:26","1","DISTU1B - Disturbance I/P","BPD181130-095578",""
"11/30/2018 14:56:40","1","SUSPI1B-Suspicious I/P","BPD181130-095596",""
"11/30/2018 16:10:57","1","SHOTS1B-Shots Heard I/P","BPD181130-095620",""
"11/30/2018 23:49:13","1","SUSPI1B-Suspicious I/P","BPD181130-095709",""
"12/01/2018 01:09:06","1","DISTU1B - Disturbance I/P","BPD181201-095735",""
"12/01/2018 02:07:50","1","DISTU1B - Disturbance I/P","BPD181201-095747",""
"12/01/2018 03:36:27","1","DISTU1B - Disturbance I/P","BPD181201-095757","20181201-0015327"
"12/01/2018 09:18:32","1","DISTU1B - Disturbance I/P","BPD181201-095797",""
"12/01/2018 10:04:26","1","SUSPI1B-Suspicious I/P","BPD181201-095815",""
"12/01/2018 12:44:07","1","TRESP1B-Trespassing I/P","BPD181201-095848",""
"12/01/2018 13:58:44","1","WEAPO1B-Weapon I/P","BPD181201-095867","20181201-0015345"
"12/01/2018 17:56:24","1","TRESP1B-Trespassing I/P","BPD181201-095925",""
"12/01/2018 16:20:22","1","DISTU1B - Disturbance I/P","BPD181201-095902","20181201-0015349"
"12/01/2018 22:26:40","1","SUSPI1B-Suspicious I/P","BPD181201-095972",""
"12/02/2018 07:25:43","1","TRESP1B-Trespassing I/P","BPD181202-096035","20181202-0015364"
"12/02/2018 10:03:01","1","SUSPI1B-Suspicious I/P","BPD181202-096068",""
"12/02/2018 11:23:56","1","DISTU1B - Disturbance I/P","BPD181202-096079",""
"12/02/2018 14:41:07","1","TRESP1B-Trespassing I/P","BPD181202-096125",""
"12/02/2018 16:14:05","1","SUSPI1B-Suspicious I/P","BPD181202-096144","20181202-0015377"
"12/02/2018 16:16:39","1","DISTU1B - Disturbance I/P","BPD181202-096147",""
"12/02/2018 16:28:52","1","DISTU1B - Disturbance I/P","BPD181202-096150","20181202-0015378"
"12/02/2018 19:33:13","1","DISTU1B - Disturbance I/P","BPD181202-096174",""
"12/02/2018 21:51:40","1","DISTU1B - Disturbance I/P","BPD181202-096193","20181202-0015387"
"12/03/2018 06:42:46","1","SUSPI1B-Suspicious I/P","BPD181203-096233",""
"12/03/2018 07:06:24","1","DISTU1B - Disturbance I/P","BPD181203-096239",""
"12/03/2018 12:07:55","1","TRESP1B-Trespassing I/P","BPD181203-096292",""
"12/03/2018 12:21:10","1","DISTU1B - Disturbance I/P","BPD181203-096295",""
"12/03/2018 13:32:55","1","TRESP1B-Trespassing I/P","BPD181203-096327",""
"12/03/2018 13:38:11","1","SUSPI1B-Suspicious I/P","BPD181203-096331",""
"12/03/2018 14:28:53","1","SUSPI1B-Suspicious I/P","BPD181203-096345",""
"12/03/2018 15:44:20","1","TRESP1B-Trespassing I/P","BPD181203-096370","20181203-0015410"
"12/04/2018 01:06:50","1","DISTU1B - Disturbance I/P","BPD181204-096439","20181204-0015418"
"12/04/2018 04:26:11","1","SUSPI1B-Suspicious I/P","BPD181204-096455",""
"12/04/2018 08:00:01","1","SUSPI1B-Suspicious I/P","BPD181204-096477",""
"12/04/2018 12:23:15","1","DISTU1B - Disturbance I/P","BPD181204-096546",""
"12/04/2018 09:52:06","1","TRESP1B-Trespassing I/P","BPD181204-096506",""
"12/04/2018 13:42:47","1","SUSPI1B-Suspicious I/P","BPD181204-096566",""
"12/04/2018 16:03:16","1","TRESP1B-Trespassing I/P","BPD181204-096617",""
"12/04/2018 16:27:02","1","SUSPI1B-Suspicious I/P","BPD181204-096627",""
"12/04/2018 19:29:46","1","TRESP1B-Trespassing I/P","BPD181204-096667","20181204-0015457"
"12/04/2018 21:05:02","1","DISTU1B - Disturbance I/P","BPD181204-096677",""
"12/05/2018 00:14:06","1","SUSPI1B-Suspicious I/P","BPD181205-096691",""
"12/05/2018 02:11:41","1","TRESP1B-Trespassing I/P","BPD181205-096698",""
"12/05/2018 02:34:17","1","DISTU1B - Disturbance I/P","BPD181205-096699","20181205-0015463"
"12/05/2018 06:14:49","1","ASSISB-Assist","BPDBC181205-096714",""
"12/05/2018 09:05:48","1","CRTRE1B - Criminal Tresp I/P","BPD181205-096745",""
"12/05/2018 10:08:08","1","SASL1B-Sex Assault I/P","BPD181205-096765",""
"12/05/2018 12:29:55","1","CRTRE1B - Criminal Tresp I/P","BPD181205-096794","20181205-0015483"
"12/05/2018 19:57:31","1","TRESP1B-Trespassing I/P","BPD181205-096921",""
"12/05/2018 15:02:15","1","DISTU1B - Disturbance I/P","BPD181205-096844",""
"12/05/2018 22:40:43","1","DISTU1B - Disturbance I/P","BPD181205-096947",""
"12/05/2018 22:42:12","1","TRESP1B-Trespassing I/P","BPD181205-096948",""
"12/06/2018 00:14:25","1","TRESP1B-Trespassing I/P","BPD181206-096958",""
"12/06/2018 01:00:56","1","TRESP1B-Trespassing I/P","BPD181206-096967",""
"12/06/2018 01:47:28","1","DISTU1B - Disturbance I/P","BPD181206-096973",""
"12/06/2018 06:22:32","1","SUSPI1B-Suspicious I/P","BPD181206-096993",""
"12/06/2018 07:31:20","1","SUSPI1B-Suspicious I/P","BPD181206-096998",""
"12/06/2018 09:35:53","1","DISTU1B - Disturbance I/P","BPD181206-097027",""
"12/06/2018 07:42:19","1","TRESP1B-Trespassing I/P","BPD181206-097002",""
"12/06/2018 12:07:47","1","SUSPI1B-Suspicious I/P","BPD181206-097068",""
"12/06/2018 12:14:52","1","TRESP1B-Trespassing I/P","BPD181206-097069",""
"12/06/2018 12:21:06","1","SUSPI1B-Suspicious I/P","BPD181206-097071",""
"12/06/2018 13:52:23","1","SUSPI1B-Suspicious I/P","BPD181206-097112",""
"12/06/2018 15:58:31","1","HARAS1B-Harassment I/P","BPD181206-097155","20181206-0015551"
"12/06/2018 14:37:07","1","TRESP1B-Trespassing I/P","BPD181206-097127","20181206-0015543"
"12/06/2018 14:45:14","1","TRESP1B-Trespassing I/P","BPD181206-097129",""
"12/06/2018 17:49:26","1","DISTU1B - Disturbance I/P","BPD181206-097186",""
"12/06/2018 22:34:44","1","DISTU1B - Disturbance I/P","BPD181206-097231",""
"12/06/2018 23:33:57","1","DISTU1B - Disturbance I/P","BPD181206-097239","20181207-0015570"
"12/07/2018 07:38:44","1","SUSPI1B-Suspicious I/P","BPD181207-097278",""
"12/07/2018 08:34:02","1","DISTU1B - Disturbance I/P","BPD181207-097285",""
"12/07/2018 11:54:24","1","SUSPI1B-Suspicious I/P","BPD181207-097332","20181207-0015582"
"12/06/2018 20:16:02","1","DISTU1B - Disturbance I/P","BPD181206-097212",""
"12/07/2018 14:07:09","1","DISTU1B - Disturbance I/P","BPD181207-097328","20181207-0015579"
"12/07/2018 14:35:40","1","SUSPI1B-Suspicious I/P","BPD181207-097380",""
"12/07/2018 15:05:17","1","TRESP1B-Trespassing I/P","BPD181207-097390","20181207-0015588"
"12/07/2018 20:47:39","1","DISTU1B - Disturbance I/P","BPD181207-097491","20181207-0015607"
"12/07/2018 20:27:50","1","DISTU1B - Disturbance I/P","BPD181207-097483",""
"12/07/2018 23:50:30","1","DISTU1B - Disturbance I/P","BPD181207-097530",""
"12/08/2018 00:15:50","1","TRESP1B-Trespassing I/P","BPD181208-097534",""
"12/08/2018 01:04:43","1","DISTU1B - Disturbance I/P","BPD181208-097541",""
"12/08/2018 01:09:28","1","DISTU1B - Disturbance I/P","BPD181208-097542",""
"12/08/2018 07:41:12","1","DISTU1B - Disturbance I/P","BPD181208-097583",""
"12/08/2018 08:52:50","1","SUSPI1B-Suspicious I/P","BPD181208-097605","20181208-0015624"
"12/08/2018 04:14:34","1","ASSAU1B-Assault I/P","BPD181208-097560","20181208-0015616"
"12/08/2018 07:07:01","1","SUSPI1B-Suspicious I/P","",""
"12/08/2018 12:02:02","1","TRESP1B-Trespassing I/P","BPD181208-097664",""
"12/08/2018 10:16:07","1","DISTU1B - Disturbance I/P","BPD181208-097645",""
"12/08/2018 11:07:56","1","DISTU1B - Disturbance I/P","BPD181208-097653",""
"12/08/2018 14:46:04","1","DISTU1B - Disturbance I/P","BPD181208-097707","20181208-0015635"
"12/08/2018 15:27:27","1","DRUNKB-Drunk Person","BPD181208-097723","20181208-0015636"
"12/08/2018 17:53:28","1","TRESP1B-Trespassing I/P","BPD181208-097760",""
"12/08/2018 19:35:50","1","SUSPI1B-Suspicious I/P","BPD181208-097773","20181208-0015645"
"12/09/2018 03:15:01","1","DISTU1B - Disturbance I/P","BPD181209-097838",""
"12/09/2018 05:11:57","1","TRESP1B-Trespassing I/P","BPD181209-097847","20181209-0015658"
"12/09/2018 05:55:17","1","TRESP1B-Trespassing I/P","BPD181209-097854",""
"12/09/2018 07:30:52","1","SUSPI1B-Suspicious I/P","BPD181209-097858",""
"12/09/2018 10:49:19","1","TRESP1B-Trespassing I/P","BPD181209-097889",""
"12/09/2018 11:12:27","1","DISTU1B - Disturbance I/P","BPD181209-097895",""
"12/09/2018 12:22:46","1","DISTU1B - Disturbance I/P","BPD181209-097907",""
"12/09/2018 12:48:55","1","DISTU1B - Disturbance I/P","BPD181209-097911",""
"12/09/2018 23:36:39","1","HARAS1B-Harassment I/P","BPD181209-097983",""
"12/10/2018 02:11:00","1","SUSPI1B-Suspicious I/P","BPD181210-097990","20181210-0015682"
"12/10/2018 07:52:54","1","TRESP1B-Trespassing I/P","BPD181210-098004","20181210-0015684"
"12/10/2018 11:45:13","1","SUSPI1B-Suspicious I/P","BPD181210-098052",""
"12/10/2018 12:41:05","1","SUSPI1B-Suspicious I/P","BPD181210-098064",""
"12/10/2018 13:39:29","1","TRESP1B-Trespassing I/P","BPD181210-098081",""
"12/10/2018 13:49:58","1","DISTU1B - Disturbance I/P","BPD181210-098085",""
"12/10/2018 15:13:44","1","SUSPI1B-Suspicious I/P","BPD181210-098110",""
"12/10/2018 16:20:06","1","SUSPI1B-Suspicious I/P","BPD181210-098124",""
"12/10/2018 18:25:20","1","SUSPI1B-Suspicious I/P","BPD181210-098145",""
"12/10/2018 19:07:38","1","TRESP1B-Trespassing I/P","BPD181210-098148",""
"12/10/2018 19:11:58","1","DISTU1B - Disturbance I/P","BPD181210-098150",""
"12/10/2018 20:15:22","1","DISTU1B - Disturbance I/P","BPD181210-098155",""
"12/10/2018 23:03:32","1","TRESP1B-Trespassing I/P","BPD181210-098177",""
"12/11/2018 01:03:07","1","SUSPI1B-Suspicious I/P","BPD181211-098192",""
"12/11/2018 01:09:27","1","DISTU1B - Disturbance I/P","BPD181211-098193",""
"12/11/2018 00:22:44","1","WEAPO1B-Weapon I/P","BPD181211-098185",""
"12/11/2018 08:04:37","1","DISTU1B - Disturbance I/P","BPD181211-098219","20181211-0015721"
"12/11/2018 07:21:59","1","SUSPI1B-Suspicious I/P","BPD181211-098211",""
"12/11/2018 11:46:00","1","SUSPI1B-Suspicious I/P","BPD181211-098285",""
"12/11/2018 11:49:53","1","TRESP1B-Trespassing I/P","BPD181211-098288",""
"12/11/2018 14:26:24","1","TRESP1B-Trespassing I/P","BPD181211-098325",""
"12/11/2018 14:53:14","1","DISTU1B - Disturbance I/P","BPD181211-098333",""
"12/11/2018 16:22:43","1","TRESP1B-Trespassing I/P","BPD181211-098362",""
"12/11/2018 15:58:08","1","SUSPI1B-Suspicious I/P","BPD181211-098352",""
"12/11/2018 17:44:50","1","DISTU1B - Disturbance I/P","BPD181211-098379",""
"12/11/2018 19:53:45","1","TRESP1B-Trespassing I/P","BPD181211-098408","20181211-0015751"
"12/11/2018 21:27:30","1","DISTU1B - Disturbance I/P","BPD181211-098424",""
"12/11/2018 21:52:10","1","TRESP1B-Trespassing I/P","BPD181211-098427",""
"12/11/2018 23:18:04","1","DISTU1B - Disturbance I/P","BPD181211-098438",""
"12/11/2018 23:27:03","1","TRESP1B-Trespassing I/P","BPD181211-098439",""
"12/12/2018 06:33:39","1","SUSPI1B-Suspicious I/P","BPD181212-098470","20181212-0015755"
"12/12/2018 06:47:44","1","DISTU1B - Disturbance I/P","BPD181212-098472",""
"12/12/2018 02:40:26","1","SUSPI1B-Suspicious I/P","BPD181212-098462",""
"12/12/2018 02:43:19","1","DISTU1B - Disturbance I/P","BPD181212-098463",""
"12/12/2018 08:54:57","1","SUSPI1B-Suspicious I/P","BPD181212-098505",""
"12/12/2018 09:32:40","1","TRESP1B-Trespassing I/P","BPD181212-098513",""
"12/12/2018 10:29:24","1","TRESP1B-Trespassing I/P","BPD181212-098529","20181212-0015766"
"12/12/2018 11:52:28","1","SUSPI1B-Suspicious I/P","BPD181212-098558",""
"12/12/2018 12:29:39","1","TRESP1B-Trespassing I/P","BPD181212-098570",""
"12/12/2018 13:16:51","1","DISTU1B - Disturbance I/P","BPD181212-098586",""
"12/12/2018 15:28:48","1","DISTU1B - Disturbance I/P","BPD181212-098613",""
"12/12/2018 15:41:21","1","MENAC1B-Menacing I/P","BPD181212-098618",""
"12/12/2018 16:13:39","1","ASSISB-Assist","BPD181212-098623",""
"12/12/2018 16:46:13","1","SUSPI1B-Suspicious I/P","BPD181212-098630",""
"12/12/2018 19:05:29","1","SUSPI1B-Suspicious I/P","BPD181212-098662",""
"12/12/2018 21:12:37","1","TRESP1B-Trespassing I/P","BPD181212-098682",""
"12/12/2018 21:15:07","1","DISTU1B - Disturbance I/P","BPD181212-098683",""
"12/13/2018 00:07:17","1","TRESP1B-Trespassing I/P","BPD181213-098707",""
"12/13/2018 06:05:10","1","DISTU1B - Disturbance I/P","BPD181213-098726",""
"12/13/2018 08:02:51","1","DISTU1B - Disturbance I/P","BPD181213-098744",""
"12/13/2018 08:21:28","1","TRESP1B-Trespassing I/P","BPD181213-098752","20181213-0015800"
"12/13/2018 13:07:04","1","TRESP1B-Trespassing I/P","BPD181213-098874",""
"12/13/2018 14:28:00","1","NARCOB-Narcotics/Drug viol","BPD181213-098901",""
"12/13/2018 15:54:16","1","DISTU1B - Disturbance I/P","BPD181213-098945",""
"12/13/2018 17:10:58","1","TRESP1B-Trespassing I/P","BPD181213-098967",""
"12/13/2018 18:01:43","1","DISTU1B - Disturbance I/P","BPD181213-098982",""
"12/13/2018 20:03:22","1","CRTRE1B - Criminal Tresp I/P","BPD181213-098998","20181213-0015843"
"12/13/2018 21:23:48","1","DISTU1B - Disturbance I/P","BPD181213-099014",""
"12/14/2018 05:45:50","1","DISTU1B - Disturbance I/P","BPD181214-099054",""
"12/14/2018 08:31:27","1","TRESP1B-Trespassing I/P","BPD181214-099146","20181214-0015861"
"12/14/2018 08:55:53","1","SUSPI1B-Suspicious I/P","BPD181214-099152",""
"12/14/2018 09:18:18","1","TRESP1B-Trespassing I/P","BPD181214-099154",""
"12/14/2018 12:46:08","1","TRESP1B-Trespassing I/P","BPD181214-099202",""
"12/14/2018 13:13:19","1","ASSAU1B-Assault I/P","BPD181214-099206","20181214-0015871"
"12/14/2018 14:27:31","1","SUSPI1B-Suspicious I/P","BPD181214-099227",""
"12/14/2018 14:37:29","1","SUSPI1B-Suspicious I/P","BPD181214-099230",""
"12/14/2018 14:07:54","1","SUSPI1B-Suspicious I/P","BPD181214-099220",""
"12/14/2018 17:07:42","1","SUSPI1B-Suspicious I/P","BPD181214-099283",""
"12/14/2018 19:57:36","1","DISTU1B - Disturbance I/P","BPD181214-099326",""
"12/14/2018 21:09:41","1","TRESP1B-Trespassing I/P","BPD181214-099338","20181214-0015895"
"12/14/2018 22:40:35","1","SHOTS1B-Shots Heard I/P","BPD181214-099357",""
"12/14/2018 22:54:50","1","CRMIS1B - Criminal Mis I/P","BPD181214-099362",""
"12/14/2018 23:48:52","1","DISTU1B - Disturbance I/P","BPD181214-099372",""
"12/15/2018 02:44:58","1","DISTU1B - Disturbance I/P","BPD181215-099397",""
"12/15/2018 04:03:00","1","SUSPI1B-Suspicious I/P","BPD181215-099403",""
"12/15/2018 11:52:06","1","TRESP1B-Trespassing I/P","BPD181215-099462",""
"12/15/2018 14:39:19","1","DISTU1B - Disturbance I/P","BPD181215-099508","20181215-0015918"
"12/15/2018 15:37:29","1","TRESP1B-Trespassing I/P","BPD181215-099535","20181215-0015920"
"12/15/2018 16:48:07","1","TRESP1B-Trespassing I/P","BPD181215-099549",""
"12/15/2018 17:04:39","1","TRESP1B-Trespassing I/P","BPD181215-099550",""
"12/15/2018 17:10:26","1","DISTU1B - Disturbance I/P","BPD181215-099552",""
"12/15/2018 15:51:27","1","DISTU1B - Disturbance I/P","BPD181215-099539",""
"12/15/2018 21:00:29","1","DISTU1B - Disturbance I/P","BPD181215-099593",""
"12/15/2018 21:38:19","1","DISTU1B - Disturbance I/P","BPD181215-099601",""
"12/16/2018 12:01:23","1","CRMIS1B - Criminal Mis I/P","BPD181216-099719",""
"12/16/2018 12:55:31","1","SUSPI1B-Suspicious I/P","BPD181216-099729","20181216-0015944"
"12/16/2018 15:05:17","1","HARAS1B-Harassment I/P","BPD181216-099759",""
